origin,destination,demographic_o,demographic_d,population_o,population_d,flow
53053062900,53053072108,,0.6618,,5367.0,66.0
53053062900,53053072305,,0.2944,,6032.0,132.0
53053062900,53053072307,,0.5469,,5085.0,132.0
53053062900,53053072308,,,,,82.0
53053062900,53053072309,,0.4256,,6053.0,66.0
53053062900,53053072310,,0.6219,,3784.0,280.0
53053062900,53053072311,,0.7957,,5412.0,132.0
53053062900,53053072312,,0.638,,6068.0,264.0
53053062900,53053072313,,0.091,,4312.0,198.0
53053062900,53053072406,,0.0457,,6508.0,66.0
53053062900,53053072903,,0.4966,,6744.0,132.0
53053062900,53053072905,,,,,198.0
53053062900,53053072907,,0.5891,,4757.0,66.0
53053062900,53053940002,,0.8313,,4393.0,561.0
53053062900,53053940004,,0.4292,,6228.0,132.0
53053062900,53053940006,,0.8614,,3624.0,132.0
53053062900,53053940007,,0.7234,,3120.0,214.0
53053062900,53057940300,,,,,66.0
53053062900,53061041805,,0.7406,,6261.0,66.0
53053062900,53061041806,,,,,66.0
53053062900,53061051925,,,,,66.0
53053062900,53061052114,,0.0391,,4661.0,99.0
53053062900,53061052903,,0.924,,4358.0,66.0
53053062900,53067011410,,0.6242,,5657.0,82.0
53053062900,53067011623,,0.2437,,5812.0,66.0
53053062900,53067012330,,0.6891,,5311.0,66.0
53053063000,53031950601,0.7754,,3705.0,,87.0
53053063000,53033003600,0.7754,,3705.0,,87.0
53053063000,53033005302,0.7754,,3705.0,,87.0
53053063000,53033005400,0.7754,,3705.0,,87.0
53053063000,53033023804,0.7754,,3705.0,,175.0
53053063000,53033025301,0.7754,,3705.0,,87.0
53053063000,53033032309,0.7754,,3705.0,,87.0
53053063000,53053062500,0.7754,,3705.0,,87.0
53053063000,53053062900,0.7754,,3705.0,,482.0
53053063000,53053063400,0.7754,,3705.0,,350.0
53053063000,53053072308,0.7754,,3705.0,,87.0
53053063000,53053072505,0.7754,,3705.0,,87.0
53053063000,53061041903,0.7754,,3705.0,,87.0
53053063100,53033005302,0.7862,,4207.0,,98.0
53053063100,53033007300,0.7862,,4207.0,,98.0
53053063100,53033008100,0.7862,,4207.0,,245.0
53053063100,53033010300,0.7862,,4207.0,,98.0
53053063100,53033022500,0.7862,,4207.0,,98.0
53053063100,53033026100,0.7862,,4207.0,,98.0
53053063100,53033032208,0.7862,,4207.0,,294.0
53053063100,53033032212,0.7862,,4207.0,,98.0
53053063100,53053062500,0.7862,,4207.0,,1398.0
53053063100,53053063300,0.7862,,4207.0,,220.0
53053063100,53053063400,0.7862,,4207.0,,932.0
53053063100,53053071406,0.7862,,4207.0,,196.0
53053063100,53053072308,0.7862,,4207.0,,294.0
53053063200,53033007000,0.6383,,5289.0,,95.0
53053063200,53033007300,0.6383,,5289.0,,95.0
53053063200,53033008100,0.6383,,5289.0,,95.0
53053063200,53033032208,0.6383,,5289.0,,119.0
53053063200,53037975100,0.6383,,5289.0,,190.0
53053063200,53053062500,0.6383,,5289.0,,858.0
53053063200,53053062900,0.6383,,5289.0,,286.0
53053063200,53053063300,0.6383,,5289.0,,882.0
53053063200,53053063400,0.6383,,5289.0,,1955.0
53053063200,53053071602,0.6383,,5289.0,,95.0
53053063200,53053072505,0.6383,,5289.0,,95.0
53053063300,53025010700,,0.8779,,3252.0,100.0
53053063300,53033001200,,,,,100.0
53053063300,53033002700,,0.0695,,6129.0,100.0
53053063300,53033004500,,0.1565,,3504.0,100.0
53053063300,53033004900,,,,,100.0
53053063300,53033005400,,,,,300.0
53053063300,53033006200,,0.1144,,4543.0,100.0
53053063300,53033007100,,,,,200.0
53053063300,53033007200,,,,,100.0
53053063300,53033007500,,,,,200.0
53053063300,53033007700,,0.1873,,5562.0,200.0
53053063300,53033008001,,,,,100.0
53053063300,53033008002,,0.4483,,3936.0,100.0
53053063300,53033008100,,,,,275.0
53053063300,53033008300,,0.6884,,3299.0,100.0
53053063300,53033008400,,,,,100.0
53053063300,53033008800,,0.3622,,4695.0,125.0
53053063300,53033009100,,0.9486,,2813.0,100.0
53053063300,53033009300,,0.6199,,3095.0,500.0
53053063300,53033010001,,0.8999,,4390.0,100.0
53053063300,53033010100,,,,,200.0
53053063300,53033010401,,0.7827,,4500.0,200.0
53053063300,53033011200,,0.959,,3793.0,100.0
53053063300,53033022703,,0.285,,3200.0,100.0
53053063300,53033023700,,,,,100.0
53053063300,53033023801,,0.4047,,3171.0,100.0
53053063300,53033023803,,,,,200.0
53053063300,53033023804,,,,,200.0
53053063300,53033024800,,0.4999,,5645.0,100.0
53053063300,53033025200,,,,,100.0
53053063300,53033025301,,,,,250.0
53053063300,53033025302,,0.9071,,4818.0,300.0
53053063300,53033025400,,,,,100.0
53053063300,53033032210,,,,,100.0
53053063300,53033032319,,0.4939,,6515.0,150.0
53053063300,53033032704,,0.6381,,7606.0,200.0
53053063300,53053060700,,0.1761,,6960.0,100.0
53053063300,53053061001,,0.5007,,4220.0,100.0
53053063300,53053061002,,0.661,,4506.0,901.0
53053063300,53053061100,,0.4746,,6130.0,1302.0
53053063300,53053061200,,0.7023,,5146.0,350.0
53053063300,53053061300,,0.6816,,4840.0,500.0
53053063300,53053061400,,0.8935,,3332.0,500.0
53053063300,53053061601,,0.8589,,2079.0,751.0
53053063300,53053061602,,0.7488,,939.0,300.0
53053063300,53053061700,,0.7556,,5501.0,100.0
53053063300,53053061800,,0.611,,2766.0,600.0
53053063300,53053061900,,0.8211,,1895.0,901.0
53053063300,53053062000,,0.7558,,4489.0,801.0
53053063300,53053062300,,0.5937,,6019.0,1051.0
53053063300,53053062400,,0.6367,,6781.0,1352.0
53053063300,53053062500,,,,,600.0
53053063300,53053062600,,0.8928,,4077.0,4607.0
53053063300,53053062801,,0.8811,,7604.0,300.0
53053063300,53053062900,,,,,575.0
53053063300,53053063000,,0.7754,,3705.0,200.0
53053063300,53053063100,,0.7862,,4207.0,1302.0
53053063300,53053063200,,0.6383,,5289.0,400.0
53053063300,53053063300,,,,,4807.0
53053063300,53053063400,,,,,1227.0
53053063300,53053063501,,0.7924,,4329.0,726.0
53053063300,53053071100,,0.6917,,2534.0,100.0
53053063300,53053071305,,0.657,,3741.0,600.0
53053063300,53053071403,,0.6502,,3970.0,100.0
53053063300,53053071406,,,,,100.0
53053063300,53053071408,,0.7184,,4165.0,100.0
53053063300,53053071503,,0.8019,,5608.0,300.0
53053063300,53053071504,,0.8073,,5753.0,100.0
53053063300,53053071601,,0.9319,,4782.0,4457.0
53053063300,53053071602,,,,,325.0
53053063300,53053071703,,0.9619,,4062.0,100.0
53053063300,53053071705,,0.8709,,4365.0,425.0
53053063300,53053071706,,0.8835,,1858.0,100.0
53053063300,53053071707,,0.6701,,2360.0,200.0
53053063300,53053071803,,0.5774,,5821.0,500.0
53053063300,53053071806,,0.9538,,3989.0,300.0
53053063300,53053071807,,0.9097,,3383.0,1001.0
53053063300,53053071808,,0.9912,,4248.0,100.0
53053063300,53053071901,,0.8435,,5344.0,701.0
53053063300,53053071902,,0.3856,,5379.0,200.0
53053063300,53053072000,,0.96,,4505.0,100.0
53053063300,53053072105,,0.4881,,5636.0,150.0
53053063300,53053072107,,0.26,,4324.0,100.0
53053063300,53053072108,,0.6618,,5367.0,100.0
53053063300,53053072305,,0.2944,,6032.0,100.0
53053063300,53053072307,,0.5469,,5085.0,100.0
53053063300,53053072308,,,,,300.0
53053063300,53053072310,,0.6219,,3784.0,200.0
53053063300,53053072311,,0.7957,,5412.0,250.0
53053063300,53053072800,,,,,300.0
53053063300,53053072901,,0.2698,,3268.0,100.0
53053063300,53053940002,,0.8313,,4393.0,1101.0
53053063300,53053940004,,0.4292,,6228.0,425.0
53053063300,53053940006,,0.8614,,3624.0,275.0
53053063300,53053940007,,0.7234,,3120.0,1201.0
53053063300,53061040800,,0.5968,,2899.0,200.0
53053063300,53061041000,,0.525,,5238.0,100.0
53053063300,53061050401,,,,,100.0
53053063300,53061051500,,0.9065,,6124.0,100.0
53053063300,53061051701,,0.8452,,6955.0,100.0
53053063300,53061053508,,0.2131,,3934.0,125.0
53053063300,53067011500,,0.7598,,6649.0,200.0
53053063300,53067012420,,0.3785,,4452.0,100.0
53053063300,53077001300,,0.9649,,2758.0,100.0
53053063300,53077001400,,0.8981,,3714.0,200.0
53053063400,53009002000,,,,,65.0
53053063400,53015000400,,0.7083,,4084.0,65.0
53053063400,53027000400,,,,,131.0
53053063400,53031950601,,,,,65.0
53053063400,53033002600,,0.121,,5598.0,65.0
53053063400,53033004301,,0.3518,,3870.0,65.0
53053063400,53033005301,,,,,65.0
53053063400,53033005302,,,,,131.0
53053063400,53033007100,,,,,131.0
53053063400,53033007300,,,,,65.0
53053063400,53033008500,,0.6597,,4385.0,65.0
53053063400,53033009300,,0.6199,,3095.0,65.0
53053063400,53033010002,,0.6857,,5095.0,65.0
53053063400,53033010800,,0.4013,,5159.0,65.0
53053063400,53033010900,,0.3595,,1070.0,197.0
53053063400,53033022001,,0.6493,,5367.0,65.0
53053063400,53033022005,,0.3886,,4862.0,115.0
53053063400,53033022803,,0.4394,,6484.0,65.0
53053063400,53033023601,,0.3562,,4452.0,65.0
53053063400,53033023700,,,,,82.0
53053063400,53033023804,,,,,65.0
53053063400,53033025005,,0.1739,,5346.0,131.0
53053063400,53033026300,,0.7668,,1574.0,65.0
53053063400,53033026400,,0.8833,,6263.0,263.0
53053063400,53033026500,,0.9351,,4633.0,65.0
53053063400,53033032102,,0.1644,,5076.0,65.0
53053063400,53033032103,,0.4918,,5202.0,180.0
53053063400,53033032208,,,,,65.0
53053063400,53035090202,,0.4121,,5160.0,65.0
53053063400,53035090502,,0.5055,,4625.0,65.0
53053063400,53037975200,,,,,65.0
53053063400,53053061001,,0.5007,,4220.0,131.0
53053063400,53053061002,,0.661,,4506.0,657.0
53053063400,53053061100,,0.4746,,6130.0,1183.0
53053063400,53053061200,,0.7023,,5146.0,263.0
53053063400,53053061300,,0.6816,,4840.0,197.0
53053063400,53053061400,,0.8935,,3332.0,871.0
53053063400,53053061601,,0.8589,,2079.0,263.0
53053063400,53053061602,,0.7488,,939.0,789.0
53053063400,53053061700,,0.7556,,5501.0,197.0
53053063400,53053061800,,0.611,,2766.0,394.0
53053063400,53053061900,,0.8211,,1895.0,147.0
53053063400,53053062000,,0.7558,,4489.0,65.0
53053063400,53053062300,,0.5937,,6019.0,197.0
53053063400,53053062400,,0.6367,,6781.0,394.0
53053063400,53053062500,,,,,65.0
53053063400,53053062600,,0.8928,,4077.0,4061.0
53053063400,53053062801,,0.8811,,7604.0,739.0
53053063400,53053062802,,0.683,,4149.0,460.0
53053063400,53053062900,,,,,295.0
53053063400,53053063000,,0.7754,,3705.0,542.0
53053063400,53053063100,,0.7862,,4207.0,1479.0
53053063400,53053063200,,0.6383,,5289.0,822.0
53053063400,53053063300,,,,,970.0
53053063400,53053063400,,,,,6363.0
53053063400,53053063501,,0.7924,,4329.0,1479.0
53053063400,53053063502,,0.753,,4875.0,328.0
53053063400,53053071305,,0.657,,3741.0,213.0
53053063400,53053071406,,,,,131.0
53053063400,53053071408,,0.7184,,4165.0,263.0
53053063400,53053071409,,0.7465,,5229.0,65.0
53053063400,53053071410,,,,,65.0
53053063400,53053071411,,0.6033,,6772.0,213.0
53053063400,53053071503,,0.8019,,5608.0,657.0
53053063400,53053071504,,0.8073,,5753.0,279.0
53053063400,53053071505,,0.6328,,5057.0,65.0
53053063400,53053071506,,0.502,,5533.0,65.0
53053063400,53053071601,,0.9319,,4782.0,1200.0
53053063400,53053071602,,,,,131.0
53053063400,53053071703,,0.9619,,4062.0,476.0
53053063400,53053071705,,0.8709,,4365.0,1364.0
53053063400,53053071706,,0.8835,,1858.0,131.0
53053063400,53053071707,,0.6701,,2360.0,526.0
53053063400,53053071803,,0.5774,,5821.0,460.0
53053063400,53053071805,,0.9684,,4374.0,65.0
53053063400,53053071806,,0.9538,,3989.0,65.0
53053063400,53053071807,,0.9097,,3383.0,657.0
53053063400,53053071808,,0.9912,,4248.0,197.0
53053063400,53053071901,,0.8435,,5344.0,2170.0
53053063400,53053071902,,0.3856,,5379.0,65.0
53053063400,53053072000,,0.96,,4505.0,65.0
53053063400,53053072106,,0.7653,,6288.0,263.0
53053063400,53053072107,,0.26,,4324.0,65.0
53053063400,53053072108,,0.6618,,5367.0,82.0
53053063400,53053072305,,0.2944,,6032.0,131.0
53053063400,53053072307,,0.5469,,5085.0,65.0
53053063400,53053072309,,0.4256,,6053.0,65.0
53053063400,53053072311,,0.7957,,5412.0,197.0
53053063400,53053072312,,0.638,,6068.0,131.0
53053063400,53053072504,,0.2722,,4878.0,197.0
53053063400,53053072505,,,,,65.0
53053063400,53053072800,,,,,131.0
53053063400,53053072905,,,,,65.0
53053063400,53053072907,,0.5891,,4757.0,197.0
53053063400,53053940002,,0.8313,,4393.0,855.0
53053063400,53053940004,,0.4292,,6228.0,65.0
53053063400,53053940007,,0.7234,,3120.0,131.0
53053063400,53057951500,,,,,65.0
53053063400,53057951800,,0.9389,,5216.0,131.0
53053063400,53061040700,,0.8514,,4889.0,65.0
53053063400,53061051400,,,,,65.0
53053063400,53061051802,,0.5314,,6561.0,65.0
53053063400,53061052706,,0.206,,6480.0,65.0
53053063400,53061052903,,0.924,,4358.0,65.0
53053063400,53061053508,,0.2131,,3934.0,65.0
53053063400,53067012221,,0.3475,,7408.0,65.0
53053063400,53067012412,,0.609,,5917.0,147.0
53053063400,53067012420,,0.3785,,4452.0,65.0
53053063501,53033000600,0.7924,,4329.0,,78.0
53053063501,53033005400,0.7924,,4329.0,,78.0
53053063501,53037975100,0.7924,,4329.0,,78.0
53053063501,53053062500,0.7924,,4329.0,,78.0
53053063501,53053063300,0.7924,,4329.0,,315.0
53053063501,53053063400,0.7924,,4329.0,,1496.0
53053063501,53053071406,0.7924,,4329.0,,78.0
53053063501,53053072308,0.7924,,4329.0,,78.0
53053063501,53067012411,0.7924,,4329.0,,157.0
53053063502,53033003600,0.753,,4875.0,,124.0
53053063502,53033004400,0.753,,4875.0,,62.0
53053063502,53033004900,0.753,,4875.0,,62.0
53053063502,53033005200,0.753,,4875.0,,124.0
53053063502,53033005302,0.753,,4875.0,,62.0
53053063502,53033007100,0.753,,4875.0,,124.0
53053063502,53033007300,0.753,,4875.0,,124.0
53053063502,53033007500,0.753,,4875.0,,62.0
53053063502,53033008100,0.753,,4875.0,,124.0
53053063502,53033023700,0.753,,4875.0,,202.0
53053063502,53033025301,0.753,,4875.0,,124.0
53053063502,53053062500,0.753,,4875.0,,327.0
53053063502,53053062900,0.753,,4875.0,,264.0
53053063502,53053063300,0.753,,4875.0,,249.0
53053063502,53053063400,0.753,,4875.0,,1947.0
53053063502,53053071410,0.753,,4875.0,,249.0
53053063502,53053071602,0.753,,4875.0,,62.0
53053063502,53053072308,0.753,,4875.0,,124.0
53053063502,53053072800,0.753,,4875.0,,124.0
53053063502,53053072905,0.753,,4875.0,,77.0
53053063502,53061051400,0.753,,4875.0,,62.0
53053063502,53067011900,0.753,,4875.0,,62.0
53053071100,53033001200,0.6917,,2534.0,,179.0
53053071100,53033022400,0.6917,,2534.0,,89.0
53053071100,53037975100,0.6917,,2534.0,,179.0
53053071100,53053062900,0.6917,,2534.0,,179.0
53053071100,53053063300,0.6917,,2534.0,,179.0
53053071100,53053063400,0.6917,,2534.0,,380.0
53053071100,53053071602,0.6917,,2534.0,,358.0
53053071305,53033008001,0.657,,3741.0,,77.0
53053071305,53033023804,0.657,,3741.0,,77.0
53053071305,53033024300,0.657,,3741.0,,77.0
53053071305,53033025301,0.657,,3741.0,,77.0
53053071305,53053063300,0.657,,3741.0,,77.0
53053071305,53053063400,0.657,,3741.0,,77.0
53053071305,53053071406,0.657,,3741.0,,77.0
53053071305,53053071410,0.657,,3741.0,,77.0
53053071305,53053071602,0.657,,3741.0,,622.0
53053071305,53053072308,0.657,,3741.0,,77.0
53053071305,53053072800,0.657,,3741.0,,77.0
53053071305,53063002500,0.657,,3741.0,,77.0
53053071306,53015002002,0.3104,,6794.0,,73.0
53053071306,53017950100,0.3104,,6794.0,,73.0
53053071306,53033005302,0.3104,,6794.0,,73.0
53053071306,53033007100,0.3104,,6794.0,,73.0
53053071306,53033008001,0.3104,,6794.0,,73.0
53053071306,53033008100,0.3104,,6794.0,,91.0
53053071306,53033008400,0.3104,,6794.0,,146.0
53053071306,53033022500,0.3104,,6794.0,,91.0
53053071306,53033023804,0.3104,,6794.0,,366.0
53053071306,53053062500,0.3104,,6794.0,,73.0
53053071306,53053063400,0.3104,,6794.0,,219.0
53053071306,53053071406,0.3104,,6794.0,,476.0
53053071306,53053071410,0.3104,,6794.0,,366.0
53053071306,53053071602,0.3104,,6794.0,,567.0
53053071306,53053072505,0.3104,,6794.0,,73.0
53053071306,53053072905,0.3104,,6794.0,,73.0
53053071403,53033004100,0.6502,,3970.0,,93.0
53053071403,53033007000,0.6502,,3970.0,,372.0
53053071403,53033007300,0.6502,,3970.0,,93.0
53053071403,53033008001,0.6502,,3970.0,,93.0
53053071403,53033008100,0.6502,,3970.0,,93.0
53053071403,53033008400,0.6502,,3970.0,,93.0
53053071403,53033020300,0.6502,,3970.0,,93.0
53053071403,53037975100,0.6502,,3970.0,,186.0
53053071403,53053062500,0.6502,,3970.0,,186.0
53053071403,53053062900,0.6502,,3970.0,,186.0
53053071403,53053063400,0.6502,,3970.0,,396.0
53053071403,53053071406,0.6502,,3970.0,,466.0
53053071403,53053071410,0.6502,,3970.0,,1142.0
53053071403,53053072905,0.6502,,3970.0,,93.0
53053071403,53053072906,0.6502,,3970.0,,186.0
53053071403,53061051905,0.6502,,3970.0,,93.0
53053071406,53007961000,,,,,52.0
53053071406,53009000300,,0.9264,,4637.0,52.0
53053071406,53015001100,,0.7998,,5993.0,52.0
53053071406,53033001200,,,,,52.0
53053071406,53033005301,,,,,52.0
53053071406,53033005302,,,,,357.0
53053071406,53033005400,,,,,66.0
53053071406,53033006100,,0.1187,,5743.0,52.0
53053071406,53033006600,,0.2032,,4386.0,52.0
53053071406,53033007100,,,,,105.0
53053071406,53033007200,,,,,52.0
53053071406,53033007300,,,,,52.0
53053071406,53033008002,,0.4483,,3936.0,52.0
53053071406,53033008100,,,,,158.0
53053071406,53033008200,,0.2914,,4509.0,52.0
53053071406,53033008500,,0.6597,,4385.0,158.0
53053071406,53033008600,,0.6227,,6757.0,105.0
53053071406,53033008900,,0.2994,,6509.0,52.0
53053071406,53033009100,,0.9486,,2813.0,52.0
53053071406,53033009200,,0.892,,2762.0,52.0
53053071406,53033009300,,0.6199,,3095.0,370.0
53053071406,53033009400,,0.7581,,7086.0,52.0
53053071406,53033010002,,0.6857,,5095.0,52.0
53053071406,53033010800,,0.4013,,5159.0,52.0
53053071406,53033010900,,0.3595,,1070.0,185.0
53053071406,53033011200,,0.959,,3793.0,105.0
53053071406,53033011300,,0.7179,,6585.0,158.0
53053071406,53033021906,,0.4814,,4695.0,105.0
53053071406,53033022006,,0.2328,,4377.0,52.0
53053071406,53033023401,,0.5579,,4240.0,52.0
53053071406,53033023403,,0.2211,,3977.0,52.0
53053071406,53033023601,,0.3562,,4452.0,52.0
53053071406,53033024000,,,,,52.0
53053071406,53033024901,,0.0842,,4868.0,52.0
53053071406,53033025101,,0.6796,,6635.0,52.0
53053071406,53033025301,,,,,158.0
53053071406,53033025302,,0.9071,,4818.0,158.0
53053071406,53033025400,,,,,52.0
53053071406,53033026400,,0.8833,,6263.0,52.0
53053071406,53033032208,,,,,105.0
53053071406,53033032309,,,,,52.0
53053071406,53033032313,,0.4175,,6535.0,172.0
53053071406,53037975500,,0.3315,,6803.0,52.0
53053071406,53037975600,,0.664,,3053.0,52.0
53053071406,53053060700,,0.1761,,6960.0,52.0
53053071406,53053061001,,0.5007,,4220.0,105.0
53053071406,53053061002,,0.661,,4506.0,476.0
53053071406,53053061100,,0.4746,,6130.0,317.0
53053071406,53053061300,,0.6816,,4840.0,158.0
53053071406,53053061400,,0.8935,,3332.0,264.0
53053071406,53053061601,,0.8589,,2079.0,330.0
53053071406,53053061602,,0.7488,,939.0,105.0
53053071406,53053061700,,0.7556,,5501.0,52.0
53053071406,53053061800,,0.611,,2766.0,52.0
53053071406,53053062000,,0.7558,,4489.0,52.0
53053071406,53053062500,,,,,52.0
53053071406,53053062600,,0.8928,,4077.0,1125.0
53053071406,53053062900,,,,,52.0
53053071406,53053063000,,0.7754,,3705.0,158.0
53053071406,53053063100,,0.7862,,4207.0,211.0
53053071406,53053063200,,0.6383,,5289.0,105.0
53053071406,53053063300,,,,,158.0
53053071406,53053063400,,,,,105.0
53053071406,53053063501,,0.7924,,4329.0,105.0
53053071406,53053071100,,0.6917,,2534.0,52.0
53053071406,53053071305,,0.657,,3741.0,794.0
53053071406,53053071306,,0.3104,,6794.0,66.0
53053071406,53053071403,,0.6502,,3970.0,794.0
53053071406,53053071406,,,,,2581.0
53053071406,53053071408,,0.7184,,4165.0,1866.0
53053071406,53053071409,,0.7465,,5229.0,251.0
53053071406,53053071410,,,,,1191.0
53053071406,53053071411,,0.6033,,6772.0,1098.0
53053071406,53053071503,,0.8019,,5608.0,1165.0
53053071406,53053071504,,0.8073,,5753.0,278.0
53053071406,53053071505,,0.6328,,5057.0,609.0
53053071406,53053071601,,0.9319,,4782.0,52.0
53053071406,53053071602,,,,,158.0
53053071406,53053071704,,0.9728,,5131.0,105.0
53053071406,53053071705,,0.8709,,4365.0,317.0
53053071406,53053071706,,0.8835,,1858.0,105.0
53053071406,53053071707,,0.6701,,2360.0,330.0
53053071406,53053071803,,0.5774,,5821.0,423.0
53053071406,53053071805,,0.9684,,4374.0,211.0
53053071406,53053071806,,0.9538,,3989.0,105.0
53053071406,53053071807,,0.9097,,3383.0,741.0
53053071406,53053071808,,0.9912,,4248.0,52.0
53053071406,53053071901,,0.8435,,5344.0,1482.0
53053071406,53053072000,,0.96,,4505.0,52.0
53053071406,53053072105,,0.4881,,5636.0,52.0
53053071406,53053072106,,0.7653,,6288.0,105.0
53053071406,53053072107,,0.26,,4324.0,105.0
53053071406,53053072308,,,,,132.0
53053071406,53053072310,,0.6219,,3784.0,158.0
53053071406,53053072311,,0.7957,,5412.0,52.0
53053071406,53053072312,,0.638,,6068.0,105.0
53053071406,53053072505,,,,,52.0
53053071406,53053072800,,,,,105.0
53053071406,53053072901,,0.2698,,3268.0,370.0
53053071406,53053072903,,0.4966,,6744.0,52.0
53053071406,53053072905,,,,,119.0
53053071406,53053072906,,,,,119.0
53053071406,53053072907,,0.5891,,4757.0,211.0
53053071406,53053073119,,0.4577,,2783.0,52.0
53053071406,53053940002,,0.8313,,4393.0,582.0
53053071406,53053940004,,0.4292,,6228.0,52.0
53053071406,53053940007,,0.7234,,3120.0,397.0
53053071406,53061040700,,0.8514,,4889.0,52.0
53053071406,53061041904,,0.9512,,6766.0,52.0
53053071406,53061050402,,0.3012,,5569.0,52.0
53053071406,53061050900,,0.7716,,3871.0,52.0
53053071406,53067011200,,0.8774,,5317.0,52.0
