STATE,GEOID,LOCATION,AREA_SQMI,SVI Score
Washington,53061053302,"Census Tract 533.02, Snohomish County, Washington",34.36643052,0.2337
Washington,53061053400,"Census Tract 534, Snohomish County, Washington",50.08871014,0.2421
Washington,53061053505,"Census Tract 535.05, Snohomish County, Washington",19.3070058,0.247
Washington,53061053506,"Census Tract 535.06, Snohomish County, Washington",99.55592309,0.2902
Washington,53061053507,"Census Tract 535.07, Snohomish County, Washington",1.842094186,0.0871
Washington,53061053508,"Census Tract 535.08, Snohomish County, Washington",5.794933489,0.2131
Washington,53061053509,"Census Tract 535.09, Snohomish County, Washington",3.250795442,0.5428
Washington,53061053510,"Census Tract 535.10, Snohomish County, Washington",1.602032951,0.59
Washington,53061053511,"Census Tract 535.11, Snohomish County, Washington",3.021233864,0.6625
Washington,53061053603,"Census Tract 536.03, Snohomish County, Washington",15.84946973,0.1068
Washington,53061053604,"Census Tract 536.04, Snohomish County, Washington",6.18068877,0.3267
Washington,53061053605,"Census Tract 536.05, Snohomish County, Washington",14.91484381,0.1826
Washington,53061053606,"Census Tract 536.06, Snohomish County, Washington",191.2175255,0.221
Washington,53061053700,"Census Tract 537, Snohomish County, Washington",651.2952429,0.7215
Washington,53061053801,"Census Tract 538.01, Snohomish County, Washington",438.581029,0.2879
Washington,53061053802,"Census Tract 538.02, Snohomish County, Washington",8.689269912,0.4144
Washington,53061053803,"Census Tract 538.03, Snohomish County, Washington",104.678687,0.4489
Washington,53061940001,"Census Tract 9400.01, Snohomish County, Washington",19.6403597,0.5429
Washington,53061940002,"Census Tract 9400.02, Snohomish County, Washington",15.06035369,0.7234
Washington,53063000201,"Census Tract 2.01, Spokane County, Washington",0.480293127,0.6433
Washington,53063000202,"Census Tract 2.02, Spokane County, Washington",0.242124564,0.7262
Washington,53063000301,"Census Tract 3.01, Spokane County, Washington",0.388662242,0.6475
Washington,53063000302,"Census Tract 3.02, Spokane County, Washington",0.372222791,0.7442
Washington,53063000400,"Census Tract 4, Spokane County, Washington",0.742560633,0.9051
Washington,53063000500,"Census Tract 5, Spokane County, Washington",0.673072312,0.4635
Washington,53063000600,"Census Tract 6, Spokane County, Washington",0.501907117,0.4278
Washington,53063000700,"Census Tract 7, Spokane County, Washington",0.832008883,0.2956
Washington,53063000800,"Census Tract 8, Spokane County, Washington",1.425490128,0.3462
Washington,53063000900,"Census Tract 9, Spokane County, Washington",1.639820754,0.3938
Washington,53063001000,"Census Tract 10, Spokane County, Washington",1.464772532,0.2508
Washington,53063001100,"Census Tract 11, Spokane County, Washington",0.887769734,0.3121
Washington,53063001200,"Census Tract 12, Spokane County, Washington",0.38626146,0.7011
Washington,53063001300,"Census Tract 13, Spokane County, Washington",0.609083241,0.2421
Washington,53063001400,"Census Tract 14, Spokane County, Washington",1.01060268,0.7096
Washington,53063001500,"Census Tract 15, Spokane County, Washington",0.884212576,0.5046
Washington,53063001600,"Census Tract 16, Spokane County, Washington",0.820923123,0.8421
Washington,53063001800,"Census Tract 18, Spokane County, Washington",0.619891008,0.8058
Washington,53063001900,"Census Tract 19, Spokane County, Washington",0.650288432,0.4036
Washington,53063002000,"Census Tract 20, Spokane County, Washington",0.689368133,0.8288
Washington,53063002100,"Census Tract 21, Spokane County, Washington",0.471523593,0.4289
Washington,53063002300,"Census Tract 23, Spokane County, Washington",0.972704838,0.7229
Washington,53063002400,"Census Tract 24, Spokane County, Washington",0.808072876,0.6395
Washington,53063002501,"Census Tract 25.01, Spokane County, Washington",0.477201609,0.637
Washington,53063002502,"Census Tract 25.02, Spokane County, Washington",0.389053364,0.5968
Washington,53063002503,"Census Tract 25.03, Spokane County, Washington",0.34840802,0.4334
Washington,53063002600,"Census Tract 26, Spokane County, Washington",0.770883917,0.7978
Washington,53063002900,"Census Tract 29, Spokane County, Washington",0.625464777,0.4409
Washington,53063003000,"Census Tract 30, Spokane County, Washington",0.55866025,0.8596
Washington,53063003100,"Census Tract 31, Spokane County, Washington",0.878748461,0.5748
Washington,53063003200,"Census Tract 32, Spokane County, Washington",0.488743742,0.7293
Washington,53063003500,"Census Tract 35, Spokane County, Washington",0.619340813,0.7696
Washington,53063003601,"Census Tract 36.01, Spokane County, Washington",1.315563414,0.5747
Washington,53063003602,"Census Tract 36.02, Spokane County, Washington",0.38091665,0.6092
Washington,53063003800,"Census Tract 38, Spokane County, Washington",1.267449313,0.5534
Washington,53063003900,"Census Tract 39, Spokane County, Washington",3.375655037,0.6536
Washington,53063004001,"Census Tract 40.01, Spokane County, Washington",0.319976241,0.5504
Washington,53063004002,"Census Tract 40.02, Spokane County, Washington",0.319903654,0.5279
Washington,53063004100,"Census Tract 41, Spokane County, Washington",0.430194848,0.3672
Washington,53063004200,"Census Tract 42, Spokane County, Washington",1.048931412,0.0906
Washington,53063004300,"Census Tract 43, Spokane County, Washington",0.91637719,0.1928
Washington,53063004400,"Census Tract 44, Spokane County, Washington",0.792676286,0.2334
Washington,53063004500,"Census Tract 45, Spokane County, Washington",1.00487061,0.1554
Washington,53063004601,"Census Tract 46.01, Spokane County, Washington",0.960832974,0.7091
Washington,53063004602,"Census Tract 46.02, Spokane County, Washington",0.634522343,0.1679
Washington,53063004701,"Census Tract 47.01, Spokane County, Washington",0.504700179,0.3985
Washington,53063004702,"Census Tract 47.02, Spokane County, Washington",0.741613139,0.5969
Washington,53063004800,"Census Tract 48, Spokane County, Washington",1.038869207,0.499
Washington,53063004900,"Census Tract 49, Spokane County, Washington",1.554137384,0.2532
Washington,53063005000,"Census Tract 50, Spokane County, Washington",4.117165086,0.7314
Washington,53063010101,"Census Tract 101.01, Spokane County, Washington",31.25902487,0.273
Washington,53063010102,"Census Tract 101.02, Spokane County, Washington",121.2141808,0.2262
Washington,53063010201,"Census Tract 102.01, Spokane County, Washington",80.47909432,0.3069
Washington,53063010203,"Census Tract 102.03, Spokane County, Washington",20.1855419,0.0483
Washington,53063010204,"Census Tract 102.04, Spokane County, Washington",50.913919,0.1972
Washington,53063010301,"Census Tract 103.01, Spokane County, Washington",8.31626565,0.6531
Washington,53063010303,"Census Tract 103.03, Spokane County, Washington",41.47481275,0.107
Washington,53063010304,"Census Tract 103.04, Spokane County, Washington",72.24547071,0.263
Washington,53063010305,"Census Tract 103.05, Spokane County, Washington",24.71661876,0.1631
Washington,53063010401,"Census Tract 104.01, Spokane County, Washington",11.53169646,0.9048
Washington,53063010403,"Census Tract 104.03, Spokane County, Washington",65.29438297,0.6257
Washington,53063010404,"Census Tract 104.04, Spokane County, Washington",105.8666533,0.1899
Washington,53063010504,"Census Tract 105.04, Spokane County, Washington",3.61072822,0.1882
Washington,53063010505,"Census Tract 105.05, Spokane County, Washington",1.377473711,0.2634
Washington,53063010506,"Census Tract 105.06, Spokane County, Washington",2.210544761,0.3377
Washington,53063010507,"Census Tract 105.07, Spokane County, Washington",3.489647019,0.0514
Washington,53063010508,"Census Tract 105.08, Spokane County, Washington",25.04409773,0.102
Washington,53063010601,"Census Tract 106.01, Spokane County, Washington",2.862429339,0.3912
Washington,53063010603,"Census Tract 106.03, Spokane County, Washington",1.894280891,0.1316
Washington,53063010604,"Census Tract 106.04, Spokane County, Washington",1.33591987,0.1304
Washington,53063010701,"Census Tract 107.01, Spokane County, Washington",1.55824551,0.1493
Washington,53063010702,"Census Tract 107.02, Spokane County, Washington",3.026248943,0.0076
Washington,53063010800,"Census Tract 108, Spokane County, Washington",0.478600842,0.6395
Washington,53063010901,"Census Tract 109.01, Spokane County, Washington",0.762641412,0.5776
Washington,53063010902,"Census Tract 109.02, Spokane County, Washington",1.180813816,0.1337
Washington,53063011000,"Census Tract 110, Spokane County, Washington",0.757063782,0.4736
Washington,53063011102,"Census Tract 111.02, Spokane County, Washington",0.923177604,0.7068
Washington,53063011103,"Census Tract 111.03, Spokane County, Washington",0.507727991,0.9023
Washington,53063011104,"Census Tract 111.04, Spokane County, Washington",0.232502902,0.9078
Washington,53063011202,"Census Tract 112.02, Spokane County, Washington",12.80023266,0.4151
Washington,53063011203,"Census Tract 112.03, Spokane County, Washington",5.296696271,0.9252
Washington,53063011204,"Census Tract 112.04, Spokane County, Washington",0.500480856,0.5805
Washington,53063011301,"Census Tract 113.01, Spokane County, Washington",3.4172583,0.3224
Washington,53063011302,"Census Tract 113.02, Spokane County, Washington",3.816366918,0.1986
Washington,53063011400,"Census Tract 114, Spokane County, Washington",9.065064147,0.3113
Washington,53063011500,"Census Tract 115, Spokane County, Washington",0.415279728,0.1962
Washington,53063011600,"Census Tract 116, Spokane County, Washington",0.696113721,0.3266
Washington,53063011701,"Census Tract 117.01, Spokane County, Washington",1.006699189,0.3615
Washington,53063011702,"Census Tract 117.02, Spokane County, Washington",2.763557498,0.8807
Washington,53063011800,"Census Tract 118, Spokane County, Washington",1.100115023,0.7361
Washington,53063011900,"Census Tract 119, Spokane County, Washington",1.189102268,0.6372
Washington,53063012000,"Census Tract 120, Spokane County, Washington",1.23042522,0.6623
Washington,53063012100,"Census Tract 121, Spokane County, Washington",0.993594887,0.4076
Washington,53063012200,"Census Tract 122, Spokane County, Washington",3.966542449,0.5145
Washington,53063012300,"Census Tract 123, Spokane County, Washington",2.364766255,0.755
Washington,53063012401,"Census Tract 124.01, Spokane County, Washington",6.611102538,0.4861
Washington,53063012402,"Census Tract 124.02, Spokane County, Washington",12.16780105,0.1567
Washington,53063012500,"Census Tract 125, Spokane County, Washington",0.781413691,0.9164
Washington,53063012600,"Census Tract 126, Spokane County, Washington",1.015773744,0.5358
Washington,53063012701,"Census Tract 127.01, Spokane County, Washington",1.023752542,0.601
Washington,53063012702,"Census Tract 127.02, Spokane County, Washington",0.552916211,0.4699
Washington,53063012801,"Census Tract 128.01, Spokane County, Washington",0.969285905,0.6207
Washington,53063012802,"Census Tract 128.02, Spokane County, Washington",0.86242986,0.3348
Washington,53063012901,"Census Tract 129.01, Spokane County, Washington",1.082805684,0.7489
Washington,53063012902,"Census Tract 129.02, Spokane County, Washington",2.031658685,0.4023
Washington,53063013001,"Census Tract 130.01, Spokane County, Washington",0.703349272,0.0208
Washington,53063013002,"Census Tract 130.02, Spokane County, Washington",0.836846741,0.5395
Washington,53063013003,"Census Tract 130.03, Spokane County, Washington",2.645281714,0.6688
Washington,53063013101,"Census Tract 131.01, Spokane County, Washington",3.187344983,0.2218
Washington,53063013102,"Census Tract 131.02, Spokane County, Washington",6.085519646,0.2009
Washington,53063013201,"Census Tract 132.01, Spokane County, Washington",10.52760153,0.2046
Washington,53063013203,"Census Tract 132.03, Spokane County, Washington",2.390231999,0.0586
Washington,53063013204,"Census Tract 132.04, Spokane County, Washington",7.805905602,0.0575
Washington,53063013205,"Census Tract 132.05, Spokane County, Washington",11.98022768,0.181
Washington,53063013300,"Census Tract 133, Spokane County, Washington",78.60292624,0.1291
Washington,53063013401,"Census Tract 134.01, Spokane County, Washington",7.166555439,0.0734
Washington,53063013501,"Census Tract 135.01, Spokane County, Washington",16.18404564,0.0295
Washington,53063013502,"Census Tract 135.02, Spokane County, Washington",21.60107176,0.0295
Washington,53063013503,"Census Tract 135.03, Spokane County, Washington",20.35244917,0.0145
Washington,53063013600,"Census Tract 136, Spokane County, Washington",12.32811871,0.3566
Washington,53063013700,"Census Tract 137, Spokane County, Washington",27.40186512,0.5428
Washington,53063013800,"Census Tract 138, Spokane County, Washington",6.623382512,0.3917
Washington,53063013900,"Census Tract 139, Spokane County, Washington",15.14841274,0.4788
Washington,53063014001,"Census Tract 140.01, Spokane County, Washington",1.07489098,0.6018
Washington,53063014002,"Census Tract 140.02, Spokane County, Washington",10.1133639,0.3723
Washington,53063014100,"Census Tract 141, Spokane County, Washington",108.391033,0.2655
Washington,53063014200,"Census Tract 142, Spokane County, Washington",249.1034517,0.3635
Washington,53063014300,"Census Tract 143, Spokane County, Washington",332.5911868,0.4344
Washington,53063014400,"Census Tract 144, Spokane County, Washington",2.435702459,0.398
Washington,53063014500,"Census Tract 145, Spokane County, Washington",3.012599851,0.9568
Washington,53065941000,"Census Tract 9410, Stevens County, Washington",237.5717328,0.8009
Washington,53065950101,"Census Tract 9501.01, Stevens County, Washington",321.5439927,0.794
Washington,53065950102,"Census Tract 9501.02, Stevens County, Washington",349.0501455,0.2305
Washington,53065950200,"Census Tract 9502, Stevens County, Washington",205.6573442,0.4958
Washington,53065950300,"Census Tract 9503, Stevens County, Washington",2.002220724,0.5811
Washington,53065950500,"Census Tract 9505, Stevens County, Washington",2.730582456,0.7523
Washington,53065950600,"Census Tract 9506, Stevens County, Washington",259.4545683,0.4924
Washington,53065950700,"Census Tract 9507, Stevens County, Washington",5.947225632,0.7402
Washington,53065950800,"Census Tract 9508, Stevens County, Washington",315.951694,0.2832
Washington,53065950900,"Census Tract 9509, Stevens County, Washington",261.9965376,0.3685
Washington,53065951100,"Census Tract 9511, Stevens County, Washington",236.0139468,0.4855
Washington,53065951301,"Census Tract 9513.01, Stevens County, Washington",79.0577683,0.3504
Washington,53065951302,"Census Tract 9513.02, Stevens County, Washington",103.5726403,0.0473
Washington,53065951401,"Census Tract 9514.01, Stevens County, Washington",76.40374292,0.593
Washington,53065951402,"Census Tract 9514.02, Stevens County, Washington",20.14255524,0.1379
Washington,53067010100,"Census Tract 101, Thurston County, Washington",1.231661905,0.5092
Washington,53067010200,"Census Tract 102, Thurston County, Washington",2.237951826,0.4284
Washington,53067010300,"Census Tract 103, Thurston County, Washington",1.532851581,0.7605
Washington,53067010400,"Census Tract 104, Thurston County, Washington",1.581419352,0.0702
Washington,53067010510,"Census Tract 105.10, Thurston County, Washington",1.037297386,0.8286
Washington,53067010520,"Census Tract 105.20, Thurston County, Washington",1.434173176,0.7076
Washington,53067010600,"Census Tract 106, Thurston County, Washington",1.602264999,0.5601
Washington,53067010700,"Census Tract 107, Thurston County, Washington",2.032447106,0.3298
Washington,53067010801,"Census Tract 108.01, Thurston County, Washington",3.365129124,0.8601
Washington,53067010802,"Census Tract 108.02, Thurston County, Washington",3.031486417,0.1897
Washington,53067010910,"Census Tract 109.10, Thurston County, Washington",2.428145671,0.3556
Washington,53067010920,"Census Tract 109.20, Thurston County, Washington",3.568517233,0.6849
Washington,53067011000,"Census Tract 110, Thurston County, Washington",10.78811382,0.3017
Washington,53067011100,"Census Tract 111, Thurston County, Washington",2.59464212,0.4485
Washington,53067011200,"Census Tract 112, Thurston County, Washington",2.615939506,0.8774
Washington,53067011300,"Census Tract 113, Thurston County, Washington",1.285062514,0.8367
Washington,53067011410,"Census Tract 114.10, Thurston County, Washington",1.022402343,0.6242
Washington,53067011421,"Census Tract 114.21, Thurston County, Washington",0.713884837,0.4111
Washington,53067011422,"Census Tract 114.22, Thurston County, Washington",1.460677534,0.2593
Washington,53067011500,"Census Tract 115, Thurston County, Washington",1.720192905,0.7598
Washington,53067011622,"Census Tract 116.22, Thurston County, Washington",0.836613536,0.6477
Washington,53067011623,"Census Tract 116.23, Thurston County, Washington",1.170405664,0.2437
Washington,53067011624,"Census Tract 116.24, Thurston County, Washington",3.950050874,0.3809
Washington,53067011625,"Census Tract 116.25, Thurston County, Washington",0.552174895,0.8717
Washington,53067011626,"Census Tract 116.26, Thurston County, Washington",1.195037042,0.7162
Washington,53067011627,"Census Tract 116.27, Thurston County, Washington",0.955360364,0.351
Washington,53067011628,"Census Tract 116.28, Thurston County, Washington",2.127451364,0.3423
Washington,53067011720,"Census Tract 117.20, Thurston County, Washington",7.863815496,0.252
Washington,53067011721,"Census Tract 117.21, Thurston County, Washington",1.638098353,0.4015
Washington,53067011722,"Census Tract 117.22, Thurston County, Washington",1.764842512,0.2621
Washington,53067011810,"Census Tract 118.10, Thurston County, Washington",73.37991677,0.2693
Washington,53067011821,"Census Tract 118.21, Thurston County, Washington",12.91735786,0.3822
Washington,53067011822,"Census Tract 118.22, Thurston County, Washington",13.9347567,0.1987
Washington,53067011901,"Census Tract 119.01, Thurston County, Washington",36.4220534,0.0612
Washington,53067011902,"Census Tract 119.02, Thurston County, Washington",16.17857728,0.0537
Washington,53067012001,"Census Tract 120.01, Thurston County, Washington",5.490007118,0.312
Washington,53067012002,"Census Tract 120.02, Thurston County, Washington",3.615170324,0.0859
Washington,53067012100,"Census Tract 121, Thurston County, Washington",11.24147942,0.0655
Washington,53067012211,"Census Tract 122.11, Thurston County, Washington",7.170308736,0.3718
Washington,53067012221,"Census Tract 122.21, Thurston County, Washington",13.44212067,0.3475
Washington,53067012223,"Census Tract 122.23, Thurston County, Washington",1.65633202,0.8466
Washington,53067012224,"Census Tract 122.24, Thurston County, Washington",2.219806576,0.4663
Washington,53067012225,"Census Tract 122.25, Thurston County, Washington",3.748575901,0.0894
Washington,53067012226,"Census Tract 122.26, Thurston County, Washington",6.678322124,0.4407
Washington,53067012320,"Census Tract 123.20, Thurston County, Washington",11.64938383,0.4178
Washington,53067012330,"Census Tract 123.30, Thurston County, Washington",1.224838324,0.6891
Washington,53067012331,"Census Tract 123.31, Thurston County, Washington",3.539138732,0.4608
Washington,53067012332,"Census Tract 123.32, Thurston County, Washington",1.572720474,0.4737
Washington,53067012412,"Census Tract 124.12, Thurston County, Washington",8.454387849,0.609
Washington,53067012420,"Census Tract 124.20, Thurston County, Washington",33.74116536,0.3785
Washington,53067012421,"Census Tract 124.21, Thurston County, Washington",5.139636542,0.2575
Washington,53067012422,"Census Tract 124.22, Thurston County, Washington",4.379232591,0.6484
Washington,53067012510,"Census Tract 125.10, Thurston County, Washington",54.19878253,0.2799
Washington,53067012530,"Census Tract 125.30, Thurston County, Washington",26.22004049,0.3378
Washington,53067012531,"Census Tract 125.31, Thurston County, Washington",75.50173876,0.3012
Washington,53067012532,"Census Tract 125.32, Thurston County, Washington",22.17376411,0.2694
Washington,53067012610,"Census Tract 126.10, Thurston County, Washington",49.59896987,0.2584
Washington,53067012620,"Census Tract 126.20, Thurston County, Washington",59.42765574,0.7216
Washington,53067012710,"Census Tract 127.10, Thurston County, Washington",15.98677841,0.4952
Washington,53067012720,"Census Tract 127.20, Thurston County, Washington",29.90174159,0.5389
Washington,53067012730,"Census Tract 127.30, Thurston County, Washington",42.35311873,0.4622
Washington,53069950100,"Census Tract 9501, Wahkiakum County, Washington",262.9262847,0.4627
Washington,53071920000,"Census Tract 9200, Walla Walla County, Washington",631.7134606,0.7731
Washington,53071920100,"Census Tract 9201, Walla Walla County, Washington",568.2593989,0.4504
Washington,53071920200,"Census Tract 9202, Walla Walla County, Washington",27.24562431,0.7171
Washington,53071920301,"Census Tract 9203.01, Walla Walla County, Washington",1.011996508,0.5245
Washington,53071920302,"Census Tract 9203.02, Walla Walla County, Washington",1.127224403,0.7934
Washington,53071920400,"Census Tract 9204, Walla Walla County, Washington",0.884490184,-999
Washington,53071920500,"Census Tract 9205, Walla Walla County, Washington",1.476937062,0.9755
Washington,53071920600,"Census Tract 9206, Walla Walla County, Washington",2.591154846,0.8522
Washington,53071920701,"Census Tract 9207.01, Walla Walla County, Washington",0.715650868,0.8153
Washington,53071920702,"Census Tract 9207.02, Walla Walla County, Washington",1.369734683,0.625
Washington,53071920801,"Census Tract 9208.01, Walla Walla County, Washington",1.423785102,0.4667
Washington,53071920802,"Census Tract 9208.02, Walla Walla County, Washington",0.503721024,0.6351
Washington,53071920901,"Census Tract 9209.01, Walla Walla County, Washington",8.420598905,0.3675
Washington,53071920902,"Census Tract 9209.02, Walla Walla County, Washington",23.28869657,0.0292
Washington,53073000101,"Census Tract 1.01, Whatcom County, Washington",26.15292901,0.043
Washington,53073000102,"Census Tract 1.02, Whatcom County, Washington",7.338044959,0.743
Washington,53073000201,"Census Tract 2.01, Whatcom County, Washington",8.835990988,0.7158
Washington,53073000202,"Census Tract 2.02, Whatcom County, Washington",4.845363111,0.5882
Washington,53073000203,"Census Tract 2.03, Whatcom County, Washington",2.894261905,0.3079
Washington,53073000301,"Census Tract 3.01, Whatcom County, Washington",1.574410442,0.581
Washington,53073000302,"Census Tract 3.02, Whatcom County, Washington",0.863819055,0.8225
Washington,53073000401,"Census Tract 4.01, Whatcom County, Washington",1.12035256,0.5629
Washington,53073000402,"Census Tract 4.02, Whatcom County, Washington",0.720568263,0.3737
Washington,53073000501,"Census Tract 5.01, Whatcom County, Washington",0.976138057,0.2772
Washington,53073000502,"Census Tract 5.02, Whatcom County, Washington",0.481536376,0.6003
Washington,53073000600,"Census Tract 6, Whatcom County, Washington",0.431658561,0.8103
Washington,53073000700,"Census Tract 7, Whatcom County, Washington",1.221668813,0.6371
Washington,53073000803,"Census Tract 8.03, Whatcom County, Washington",1.790059992,0.3094
Washington,53073000804,"Census Tract 8.04, Whatcom County, Washington",4.291814465,0.2095
Washington,53073000805,"Census Tract 8.05, Whatcom County, Washington",10.34138493,0.2724
Washington,53073000807,"Census Tract 8.07, Whatcom County, Washington",32.58003464,0.0895
Washington,53073000808,"Census Tract 8.08, Whatcom County, Washington",1.587896599,0.0549
Washington,53073000809,"Census Tract 8.09, Whatcom County, Washington",2.465665133,0.194
Washington,53073000902,"Census Tract 9.02, Whatcom County, Washington",6.366290318,0.4978
Washington,53073000903,"Census Tract 9.03, Whatcom County, Washington",1.202430509,0.5661
Washington,53073000904,"Census Tract 9.04, Whatcom County, Washington",0.814989507,0.1144
Washington,53073001000,"Census Tract 10, Whatcom County, Washington",0.962721399,0.7475
Washington,53073001101,"Census Tract 11.01, Whatcom County, Washington",1.655918119,0.1822
Washington,53073001102,"Census Tract 11.02, Whatcom County, Washington",0.537322323,0.1042
Washington,53073001202,"Census Tract 12.02, Whatcom County, Washington",22.18491435,0.5185
Washington,53073001203,"Census Tract 12.03, Whatcom County, Washington",0.312701693,0.2008
Washington,53073001204,"Census Tract 12.04, Whatcom County, Washington",0.641123915,0.6992
Washington,53073010101,"Census Tract 101.01, Whatcom County, Washington",119.0649529,0.3096
Washington,53073010102,"Census Tract 101.02, Whatcom County, Washington",55.15152667,0.799
Washington,53073010103,"Census Tract 101.03, Whatcom County, Washington",1460.97183,0.6384
Washington,53073010201,"Census Tract 102.01, Whatcom County, Washington",30.87306573,0.6379
Washington,53073010202,"Census Tract 102.02, Whatcom County, Washington",39.1223589,0.6219
Washington,53073010301,"Census Tract 103.01, Whatcom County, Washington",35.94347148,0.4646
Washington,53073010302,"Census Tract 103.02, Whatcom County, Washington",1.644502241,0.5134
Washington,53073010303,"Census Tract 103.03, Whatcom County, Washington",8.825677432,0.7572
Washington,53073010405,"Census Tract 104.05, Whatcom County, Washington",5.49021098,0.4464
Washington,53073010406,"Census Tract 104.06, Whatcom County, Washington",2.727048465,0.5484
Washington,53073010407,"Census Tract 104.07, Whatcom County, Washington",19.38494898,0.1229
Washington,53073010408,"Census Tract 104.08, Whatcom County, Washington",19.81945891,0.3846
Washington,53073010409,"Census Tract 104.09, Whatcom County, Washington",1.482111215,0.7197
Washington,53073010410,"Census Tract 104.10, Whatcom County, Washington",9.401167868,0.6494
Washington,53073010411,"Census Tract 104.11, Whatcom County, Washington",3.638652661,0.655
Washington,53073010503,"Census Tract 105.03, Whatcom County, Washington",9.545987006,0.8364
Washington,53073010504,"Census Tract 105.04, Whatcom County, Washington",22.28583563,0.233
Washington,53073010505,"Census Tract 105.05, Whatcom County, Washington",6.15430642,0.4516
Washington,53073010506,"Census Tract 105.06, Whatcom County, Washington",1.388510823,0.7981
Washington,53073010600,"Census Tract 106, Whatcom County, Washington",19.17393073,0.3088
Washington,53073010701,"Census Tract 107.01, Whatcom County, Washington",33.02465001,0.3378
Washington,53073010702,"Census Tract 107.02, Whatcom County, Washington",22.59314618,0.6636
Washington,53073010900,"Census Tract 109, Whatcom County, Washington",9.255000462,0.0466
Washington,53073011000,"Census Tract 110, Whatcom County, Washington",4.885257486,0.522
Washington,53073940001,"Census Tract 9400.01, Whatcom County, Washington",7.980561544,0.6131
Washington,53073940002,"Census Tract 9400.02, Whatcom County, Washington",12.89731221,0.9347
Washington,53075000100,"Census Tract 1, Whitman County, Washington",0.565993872,0.5891
Washington,53075000201,"Census Tract 2.01, Whitman County, Washington",41.33915388,0.6132
Washington,53075000202,"Census Tract 2.02, Whitman County, Washington",0.779625653,0.4508
Washington,53075000300,"Census Tract 3, Whitman County, Washington",62.52812932,0.2323
Washington,53075000400,"Census Tract 4, Whitman County, Washington",52.81077789,0.5841
Washington,53075000500,"Census Tract 5, Whitman County, Washington",0.568820138,0.6376
Washington,53075000601,"Census Tract 6.01, Whitman County, Washington",0.397297414,0.8009
Washington,53075000602,"Census Tract 6.02, Whitman County, Washington",32.05390927,0.4857
Washington,53075000700,"Census Tract 7, Whitman County, Washington",348.5917579,0.2784
Washington,53075000800,"Census Tract 8, Whitman County, Washington",137.0889147,0.4718
Washington,53075000900,"Census Tract 9, Whitman County, Washington",793.028328,0.5808
Washington,53075001000,"Census Tract 10, Whitman County, Washington",689.5085536,0.1462
Washington,53077000100,"Census Tract 1, Yakima County, Washington",0.859084286,0.9964
Washington,53077000200,"Census Tract 2, Yakima County, Washington",1.374639337,0.9993
Washington,53077000301,"Census Tract 3.01, Yakima County, Washington",1.531608719,0.9858
Washington,53077000302,"Census Tract 3.02, Yakima County, Washington",0.359500731,0.9998
Washington,53077000401,"Census Tract 4.01, Yakima County, Washington",2.641462007,0.4756
Washington,53077000402,"Census Tract 4.02, Yakima County, Washington",1.456948175,0.0443
Washington,53077000500,"Census Tract 5, Yakima County, Washington",0.960524864,0.9303
Washington,53077000600,"Census Tract 6, Yakima County, Washington",0.590907875,0.9877
Washington,53077000700,"Census Tract 7, Yakima County, Washington",1.131283107,0.9909
Washington,53077000800,"Census Tract 8, Yakima County, Washington",0.99694548,0.3399
Washington,53077000902,"Census Tract 9.02, Yakima County, Washington",1.902570501,0.8886
Washington,53077000903,"Census Tract 9.03, Yakima County, Washington",1.07075853,0.4072
Washington,53077000904,"Census Tract 9.04, Yakima County, Washington",1.197410411,0.1503
Washington,53077001000,"Census Tract 10, Yakima County, Washington",1.004221572,0.7222
Washington,53077001100,"Census Tract 11, Yakima County, Washington",4.934261166,0.6765
Washington,53077001201,"Census Tract 12.01, Yakima County, Washington",0.491215567,0.9945
Washington,53077001202,"Census Tract 12.02, Yakima County, Washington",1.076378631,0.9064
Washington,53077001300,"Census Tract 13, Yakima County, Washington",3.10572302,0.9649
Washington,53077001400,"Census Tract 14, Yakima County, Washington",2.138908555,0.8981
Washington,53077001502,"Census Tract 15.02, Yakima County, Washington",0.673273085,0.9678
Washington,53077001503,"Census Tract 15.03, Yakima County, Washington",1.190484899,0.9802
Washington,53077001504,"Census Tract 15.04, Yakima County, Washington",0.222148033,0.9746
Washington,53077001601,"Census Tract 16.01, Yakima County, Washington",29.8434066,0.7742
Washington,53077001602,"Census Tract 16.02, Yakima County, Washington",7.902376661,0.4706
Washington,53077001701,"Census Tract 17.01, Yakima County, Washington",395.8263947,0.8425
Washington,53077001702,"Census Tract 17.02, Yakima County, Washington",31.88851901,0.5849
Washington,53077001801,"Census Tract 18.01, Yakima County, Washington",73.52046832,0.6555
Washington,53077001802,"Census Tract 18.02, Yakima County, Washington",21.26397614,0.7588
Washington,53077001901,"Census Tract 19.01, Yakima County, Washington",2.043293483,0.9147
Washington,53077001902,"Census Tract 19.02, Yakima County, Washington",1.863754123,0.9076
Washington,53077002003,"Census Tract 20.03, Yakima County, Washington",2.080099814,0.9503
Washington,53077002004,"Census Tract 20.04, Yakima County, Washington",1.250491327,0.9169
Washington,53077002005,"Census Tract 20.05, Yakima County, Washington",1.743739721,1
Washington,53077002006,"Census Tract 20.06, Yakima County, Washington",1.881298597,0.8562
Washington,53077002101,"Census Tract 21.01, Yakima County, Washington",74.43334704,0.4989
Washington,53077002103,"Census Tract 21.03, Yakima County, Washington",26.93042724,0.7594
Washington,53077002104,"Census Tract 21.04, Yakima County, Washington",15.10292259,0.9254
